id,type,label,bloom_level,difficulty,frequency
pemerataan ekonomi,concept,Pemerataan Ekonomi,C5-Mengevaluasi,5.0,1.0
teori dependensi wallerstein,concept,Teori Dependensi Wallerstein,C5-Mengevaluasi,5.0,1.0
q_6ccd60329e,question,"Kritisi pernyataan bahwa globalisasi selalu mendorong pemerataan kemajuan ekonomi di seluruh dunia, dengan menggunakan k",C5-Mengevaluasi,5.0,
konsep pemerataan ekonomi,concept,Konsep Pemerataan Ekonomi,,,
teori ekonomi politik internasional,concept,Teori Ekonomi Politik Internasional,,,
studi kesenjangan global,concept,Studi Kesenjangan Global,,,
efektivitas narasi individu dalam sdgs,topic_fine,Efektivitas narasi individu dalam SDGs,,,
efektivitas kampanye global,concept,Efektivitas kampanye global,C5-Mengevaluasi,5.0,1.0
penyajian data dan statistik,concept,Penyajian data dan statistik,C5-Mengevaluasi,5.0,1.0
kisah individu (malala yousafzai),concept,Kisah individu (Malala Yousafzai),C5-Mengevaluasi,5.0,1.0
q_3659ef7600,question,Nilailah efektivitas menyoroti kisah individu seperti Malala Yousafzai dalam kampanye global seperti SDGs. Apakah pendek,C5-Mengevaluasi,5.0,
pemahaman tentang sdgs,concept,Pemahaman tentang SDGs,,,
perancangan strategi komunikasi sdgs,concept,Perancangan strategi komunikasi SDGs,,,
validitas sumber asal nama tempat,topic_fine,Validitas Sumber Asal Nama Tempat,,,
cerita rakyat (folklor),concept,Cerita Rakyat (Folklor),C5-Mengevaluasi,4.0,1.0
q_1f93c72d6e,question,Kritiklah pernyataan: 'Cerita rakyat (folklor) bukanlah sumber yang valid untuk menentukan asal-usul nama tempat karena ,C5-Mengevaluasi,4.0,
perbedaan aspek sejarah dan simbolis,concept,Perbedaan Aspek Sejarah dan Simbolis,,,
analisis sumber toponimi,concept,Analisis Sumber Toponimi,,,
metodologi penelitian toponimi,concept,Metodologi Penelitian Toponimi,,,
pemberontakan prri dan faktor keberlanjutan,topic_fine,Pemberontakan PRRI dan faktor keberlanjutan,,,
q_e90aad2c97,question,Evaluasilah mengapa pemberontakan DI/TII (dimulai 1949) bisa bertahan lama hingga akhirnya dipadamkan!,C5-Mengevaluasi,4.0,
penyelesaian konflik politik indonesia,concept,Penyelesaian konflik politik Indonesia,,,
pemberontakan di/tii,concept,Pemberontakan DI/TII,,,
aksi sosial dan perencanaan,topic_coarse,Aksi Sosial dan Perencanaan,,,
kritik analisis swot untuk aksi komunitas,topic_fine,Kritik Analisis SWOT untuk Aksi Komunitas,,,
perancangan aksi sosial,concept,Perancangan Aksi Sosial,C5-Mengevaluasi,4.0,1.0
kelemahan analisis,concept,Kelemahan Analisis,C5-Mengevaluasi,4.0,1.0
tingkat komunitas,concept,Tingkat Komunitas,C5-Mengevaluasi,4.0,1.0
q_229dede19e,question,Kritiklah pendekatan SWOT. Apakah ada kelemahan dalam menggunakan analisis ini untuk merancang aksi sosial di tingkat ko,C5-Mengevaluasi,4.0,
konsep dasar analisis swot,concept,Konsep dasar Analisis SWOT,,,
tahapan perencanaan aksi sosial,concept,Tahapan perencanaan aksi sosial,,,
metode perencanaan aksi sosial lain,concept,Metode perencanaan aksi sosial lain,,,
implementasi strategi sosial,concept,Implementasi strategi sosial,,,
proglobalisasi,concept,Proglobalisasi,C5-Mengevaluasi,5.0,1.0
kesejahteraan ekonomi dunia,concept,Kesejahteraan ekonomi dunia,C5-Mengevaluasi,5.0,1.0
keuntungan negara berkembang,concept,Keuntungan negara berkembang,C5-Mengevaluasi,5.0,1.0
skeptisisme globalisasi,concept,Skeptisisme globalisasi,C5-Mengevaluasi,5.0,1.0
q_9e2d0c9c9d,question,Evaluasilah argumen kaum skeptis bahwa globalisasi hanya menguntungkan negara maju. Apakah negara berkembang sama sekali,C5-Mengevaluasi,5.0,
dampak globalisasi terhadap ekonomi,concept,Dampak globalisasi terhadap ekonomi,,,
demografi dan sensus,topic_coarse,Demografi dan Sensus,,,
pemilihan metode sensus,topic_fine,Pemilihan Metode Sensus,,,
metode sensus (canvasser vs householder),concept,Metode Sensus (Canvasser vs Householder),C5-Mengevaluasi,4.0,1.0
kondisi geografis sulit,concept,Kondisi Geografis Sulit,C5-Mengevaluasi,4.0,1.0
tingkat pendidikan penduduk,concept,Tingkat Pendidikan Penduduk,C5-Mengevaluasi,4.0,1.0
q_805c6b184a,question,"Di negara dengan wilayah geografis yang sangat sulit dijangkau dan tingkat pendidikan penduduk yang rendah, evaluasilah ",C5-Mengevaluasi,4.0,
"proses demografi (natalitas, mortalitas, migrasi)",concept,"Proses Demografi (Natalitas, Mortalitas, Migrasi)",,,
analisis data sensus,concept,Analisis Data Sensus,,,
perencanaan pembangunan berkelanjutan,concept,Perencanaan Pembangunan Berkelanjutan,,,
peran pemerintah dalam ekonomi,concept,Peran Pemerintah dalam Ekonomi,C5-Mengevaluasi,5.0,1.0
peran rumah tangga konsumen (konsumen),concept,Peran Rumah Tangga Konsumen (Konsumen),C5-Mengevaluasi,5.0,1.0
peran pemerintah dalam produksi (bumn),concept,Peran Pemerintah dalam Produksi (BUMN),C5-Mengevaluasi,5.0,1.0
kesejahteraan masyarakat,concept,Kesejahteraan Masyarakat,C5-Mengevaluasi,4.0,2.0
q_d3cd1920a8,question,"Menurut Anda, manakah yang memiliki dampak lebih langsung terhadap kesejahteraan masyarakat: peran pemerintah sebagai ko",C5-Mengevaluasi,5.0,
kebijakan fiskal dan moneter,concept,Kebijakan Fiskal dan Moneter,,,
sistem lini produksi revolusi industri 2.0,topic_fine,Sistem Lini Produksi Revolusi Industri 2.0,,,
lini produksi,concept,Lini Produksi,C5-Mengevaluasi,4.0,1.0
nilai keahlian individu,concept,Nilai Keahlian Individu,C5-Mengevaluasi,4.0,1.0
revolusi industri 2.0,concept,Revolusi Industri 2.0,C5-Mengevaluasi,4.0,1.0
q_fde6b533c6,question,"Dari sudut pandang seorang pengrajin yang memiliki keahlian lengkap, nilailah sistem 'lini produksi' Revolusi Industri 2",C5-Mengevaluasi,4.0,
dampak sosial industri,concept,Dampak Sosial Industri,,,
program transmigrasi dan kepadatan penduduk,topic_fine,Program Transmigrasi dan Kepadatan Penduduk,,,
"dinamika penduduk (kelahiran, kematian, migrasi)",concept,"Dinamika Penduduk (Kelahiran, Kematian, Migrasi)",C5-Mengevaluasi,5.0,1.0
kepadatan penduduk pulau jawa,concept,Kepadatan Penduduk Pulau Jawa,C5-Mengevaluasi,5.0,1.0
program transmigrasi,concept,Program Transmigrasi,C5-Mengevaluasi,5.0,1.0
relevansi program,concept,Relevansi Program,C5-Mengevaluasi,5.0,1.0
q_f4f06edbe2,question,Nilailah urgensi program transmigrasi untuk mengatasi masalah kepadatan penduduk di Pulau Jawa. Apakah program ini masih,C5-Mengevaluasi,5.0,
konsep kepadatan penduduk,concept,Konsep kepadatan penduduk,,,
kebijakan pengendalian penduduk,concept,Kebijakan Pengendalian Penduduk,,,
dampak sosial transmigrasi,concept,Dampak Sosial Transmigrasi,,,
sosiologi/hubungan sosial,topic_coarse,Sosiologi/Hubungan Sosial,,,
sifat dasar konflik,topic_fine,Sifat Dasar Konflik,,,
destruktif,concept,Destruktif,C5-Mengevaluasi,4.0,1.0
akomodasi,concept,Akomodasi,C6-Mencipta,5.0,2.0
q_b31bb29e95,question,Evaluasilah pernyataan: 'Semua konflik pada dasarnya bersifat destruktif'. Setujukah Anda dengan pernyataan tersebut? Be,C5-Mengevaluasi,4.0,
perbedaan konflik dan persaingan,concept,Perbedaan Konflik dan Persaingan,,,
pelestarian rumah adat,topic_fine,Pelestarian Rumah Adat,,,
fungsi rumah adat,concept,Fungsi Rumah Adat,C5-Mengevaluasi,5.0,1.0
dampak pembangunan modern,concept,Dampak Pembangunan Modern,C5-Mengevaluasi,5.0,1.0
pelestarian budaya,concept,Pelestarian Budaya,C5-Mengevaluasi,5.0,1.0
q_8c9e3d037c,question,"Menurut Anda, seberapa penting melestarikan bentuk asli rumah adat seperti Joglo atau Honai di tengah desakan pembanguna",C5-Mengevaluasi,5.0,
pengertian budaya,concept,Pengertian Budaya,,,
peran budaya dalam identitas,concept,Peran Budaya dalam Identitas,,,
strategi konservasi warisan budaya,concept,Strategi Konservasi Warisan Budaya,,,
perbandingan kerentanan bioma,topic_fine,Perbandingan Kerentanan Bioma,,,
kerentanan terhadap penyakit dan hama,concept,Kerentanan terhadap penyakit dan hama,C5-Mengevaluasi,4.0,1.0
"faktor lingkungan (iklim, vegetasi)",concept,"Faktor lingkungan (iklim, vegetasi)",C5-Mengevaluasi,4.0,1.0
q_ab3b037390,question,"Evaluasilah pernyataan ini: 'Bioma Taiga, yang hanya terdiri dari satu spesies pohon, lebih rentan terhadap penyakit dan",C5-Mengevaluasi,4.0,
karakteristik vegetasi dominan,concept,Karakteristik vegetasi dominan,,,
perbandingan karakteristik bioma lain,concept,Perbandingan karakteristik bioma lain,,,
dampak perubahan iklim pada bioma,concept,Dampak perubahan iklim pada bioma,,,
kebijakan proteksi industri,topic_fine,Kebijakan Proteksi Industri,,,
industri bayi,concept,Industri Bayi,C5-Mengevaluasi,5.0,1.0
q_d7a3d0df34,question,Pilihlah kebijakan yang paling efektif untuk melindungi sebuah industri 'bayi' (infant industry) di negara berkembang: s,C5-Mengevaluasi,5.0,
instrumen pengendalian uang beredar,topic_fine,Instrumen Pengendalian Uang Beredar,,,
q_2d2fb573a9,question,"Di antara tiga instrumen (Pasar Terbuka, Diskonto, Cadangan Kas), manakah yang menurut Anda paling cepat dampaknya dalam",C5-Mengevaluasi,4.0,
perbedaan kebijakan ekspansif dan kontraktif,concept,Perbedaan Kebijakan Ekspansif dan Kontraktif,,,
analisis efektivitas kebijakan moneter,concept,Analisis Efektivitas Kebijakan Moneter,,,
dampak instrumen kebijakan moneter,concept,Dampak Instrumen Kebijakan Moneter,,,
faktor penyebab kesenjangan lapangan kerja,topic_fine,Faktor penyebab kesenjangan lapangan kerja,,,
ketersediaan lapangan pekerjaan,concept,Ketersediaan lapangan pekerjaan,C5-Mengevaluasi,4.0,1.0
kesenjangan keterampilan,concept,Kesenjangan keterampilan,C5-Mengevaluasi,4.0,1.0
q_b33c857a78,question,"Konteks menyebut ""ketersediaan yang terbatas"" pada ""Lapangan Pekerjaan"". Evaluasilah, apakah masalahnya hanya ""ketersedi",C5-Mengevaluasi,4.0,
solusi mengatasi kesenjangan keterampilan,concept,Solusi mengatasi kesenjangan keterampilan,,,
perbandingan pemanfaatan energi,topic_fine,Perbandingan Pemanfaatan Energi,,,
sda tidak dapat diperbarui,concept,SDA Tidak Dapat Diperbarui,C5-Mengevaluasi,5.0,1.0
keunggulan pemanfaatan jangka panjang,concept,Keunggulan Pemanfaatan Jangka Panjang,C5-Mengevaluasi,5.0,1.0
q_77178b9745,question,Berikan argumen untuk mendukung pernyataan bahwa pemanfaatan SDA Energi dari sumber yang dapat diperbarui (seperti sinar,C5-Mengevaluasi,5.0,
klasifikasi sda (jenis dan sifat),concept,Klasifikasi SDA (Jenis dan Sifat),,,
definisi sda dapat diperbarui dan tidak dapat diperbarui,concept,Definisi SDA Dapat Diperbarui dan Tidak Dapat Diperbarui,,,
dampak lingkungan pemanfaatan sda,concept,Dampak Lingkungan Pemanfaatan SDA,,,
alternatif energi terbarukan,concept,Alternatif Energi Terbarukan,,,
neraca pembayaran dan kesehatan ekonomi,topic_fine,Neraca Pembayaran dan Kesehatan Ekonomi,,,
surplus neraca pembayaran,concept,Surplus Neraca Pembayaran,C5-Mengevaluasi,4.0,1.0
kondisi perekonomian,concept,Kondisi Perekonomian,C5-Mengevaluasi,4.0,1.0
q_3eeee54391,question,Evaluasi pernyataan ini: 'Surplus neraca pembayaran yang besar selalu menunjukkan bahwa perekonomian suatu negara dalam ,C5-Mengevaluasi,4.0,
analisis kebijakan ekonomi internasional,concept,Analisis Kebijakan Ekonomi Internasional,,,
pembentukan struktur negara pasca proklamasi,topic_fine,Pembentukan Struktur Negara Pasca Proklamasi,,,
pembagian provinsi,concept,Pembagian Provinsi,C5-Mengevaluasi,4.0,1.0
kewenangan pemerintahan,concept,Kewenangan Pemerintahan,C5-Mengevaluasi,4.0,1.0
q_3489d76b57,question,Evaluasilah keputusan untuk membagi Indonesia yang sangat luas menjadi hanya 8 Provinsi pada Sidang PPKI II. Apakah ini ,C5-Mengevaluasi,4.0,
pembentukan negara,concept,Pembentukan Negara,C6-Mencipta,5.0,1.0
pembentukan daerah,concept,Pembentukan Daerah,,,
peran partisipasi generasi muda,topic_fine,Peran Partisipasi Generasi Muda,,,
q_2f0da1f44d,question,Kritiklah gagasan bahwa 'kampanye sosial' cukup untuk membangun harmoni. Argumen apa yang bisa diajukan untuk mendukung ,C5-Mengevaluasi,4.0,
bentuk partisipasi sosial,concept,Bentuk Partisipasi Sosial,,,
pemberdayaan,concept,Pemberdayaan,,,
proses aksi sosial,topic_coarse,Proses Aksi Sosial,,,
tahapan proses aksi sosial,topic_fine,Tahapan Proses Aksi Sosial,C5-Mengevaluasi,4.0,1.0
tahap mengevaluasi,concept,Tahap Mengevaluasi,C5-Mengevaluasi,4.0,1.0
konsekuensi pengabaian evaluasi,concept,Konsekuensi Pengabaian Evaluasi,C5-Mengevaluasi,4.0,1.0
q_f2b6331a68,question,Nilailah pentingnya tahap 'Mengevaluasi' dalam keseluruhan proses. Apa konsekuensi jika tahap ini diabaikan setelah aksi,C5-Mengevaluasi,4.0,
langkah-langkah proses aksi sosial,concept,Langkah-langkah Proses Aksi Sosial,,,
perencanaan,concept,Perencanaan,,,
implementasi kebijakan sosial,concept,Implementasi Kebijakan Sosial,,,
dampak kebijakan jepang,topic_fine,Dampak Kebijakan Jepang,,,
kebijakan politik jepang,concept,Kebijakan Politik Jepang,C5-Mengevaluasi,5.0,1.0
sistem pemerintahan tonarigumi,concept,Sistem Pemerintahan Tonarigumi,C5-Mengevaluasi,5.0,1.0
q_bc139cbabd,question,"Dari seluruh kebijakan yang diterapkan Jepang, manakah yang menurut Anda memberikan dampak jangka panjang paling signifi",C5-Mengevaluasi,5.0,
periode revolusi fisik,concept,Periode Revolusi Fisik,,,
perkembangan fintech di indonesia,topic_fine,Perkembangan Fintech di Indonesia,,,
q_6556678603,question,"Konteks menyebut fintech berkembang ""pesat"". Evaluasilah apakah kecepatan perkembangan ini lebih banyak membawa manfaat ",C5-Mengevaluasi,5.0,
analisis risiko dan manfaat fintech,concept,Analisis Risiko dan Manfaat Fintech,,,
ilmu politik dan pembangunan,topic_coarse,Ilmu Politik dan Pembangunan,,,
efektivitas demokrasi parlementer,topic_fine,Efektivitas Demokrasi Parlementer,,,
stabilitas negara,concept,Stabilitas Negara,C5-Mengevaluasi,5.0,1.0
dampak kebijakan,concept,Dampak Kebijakan,C5-Mengevaluasi,5.0,1.0
q_07f06cc283,question,"Berdasarkan dampaknya terhadap stabilitas, nilailah efektivitas sistem Demokrasi Parlementer bagi negara yang baru merde",C5-Mengevaluasi,5.0,
kritik eksploitasi terumbu karang,topic_fine,Kritik Eksploitasi Terumbu Karang,,,
eksploitasi sumber daya,concept,Eksploitasi Sumber Daya,C5-Mengevaluasi,4.0,1.0
empat pilar pembangunan berkelanjutan,concept,Empat Pilar Pembangunan Berkelanjutan,C5-Mengevaluasi,4.0,1.0
q_38ecba2c5c,question,Kritiklah tindakan eksploitasi terumbu karang dengan bom ikan dari sudut pandang empat pilar pembangunan berkelanjutan.,C5-Mengevaluasi,4.0,
konsep eksploitasi lingkungan,concept,Konsep Eksploitasi Lingkungan,,,
strategi konservasi sumber daya alam,concept,Strategi konservasi sumber daya alam,,,
analogi laporan keuangan,topic_fine,Analogi Laporan Keuangan,,,
uang saku siswa,concept,Uang Saku Siswa,C5-Mengevaluasi,4.0,1.0
efektivitas analogi,concept,Efektivitas Analogi,C5-Mengevaluasi,4.0,1.0
kelebihan dan kekurangan,concept,Kelebihan dan Kekurangan,C5-Mengevaluasi,4.0,1.0
q_0b9b978c34,question,Kritiklah efektivitas penggunaan analogi uang saku siswa untuk menjelaskan konsep laporan keuangan perusahaan. Apa keleb,C5-Mengevaluasi,4.0,
konsep dasar pencatatan keuangan,concept,Konsep dasar pencatatan keuangan,,,
penyajian laporan keuangan formal,concept,Penyajian Laporan Keuangan Formal,,,
prinsip akuntansi,concept,Prinsip Akuntansi,,,
tahapan sejarah globalisasi,topic_fine,Tahapan Sejarah Globalisasi,,,
jalur sutra dan jalur rempah,concept,Jalur Sutra dan Jalur Rempah,C5-Mengevaluasi,5.0,1.0
pembentukan sistem dunia,concept,Pembentukan Sistem Dunia,C5-Mengevaluasi,5.0,1.0
q_0dc658b99a,question,"Di antara berbagai tahapan sejarah globalisasi yang dipaparkan, evaluasilah tahapan mana yang menurut Anda paling fundam",C5-Mengevaluasi,5.0,
sejarah jalur sutra/rempah,concept,Sejarah Jalur Sutra/Rempah,,,
struktur dunia kontemporer,concept,Struktur Dunia Kontemporer,,,
sejarah militer asia,topic_coarse,Sejarah Militer Asia,,,
evaluasi keputusan strategis perang,topic_fine,Evaluasi Keputusan Strategis Perang,,,
keputusan militer letnan jenderal hein ter poorten,concept,Keputusan Militer Letnan Jenderal Hein ter Poorten,C5-Mengevaluasi,5.0,1.0
situasi militer perang pasifik,concept,Situasi Militer Perang Pasifik,C5-Mengevaluasi,5.0,1.0
serah tanpa syarat,concept,Serah Tanpa Syarat,C5-Mengevaluasi,5.0,1.0
pilihan strategis terbaik,concept,Pilihan Strategis Terbaik,C5-Mengevaluasi,5.0,1.0
q_0869bcfc92,question,Evaluasilah keputusan Letnan Jenderal Hein ter Poorten untuk menyerah tanpa syarat di Kalijati. Apakah itu merupakan pil,C5-Mengevaluasi,5.0,
pengetahuan tentang perang pasifik,concept,Pengetahuan tentang Perang Pasifik,,,
pemahaman tentang situasi militer saat itu,concept,Pemahaman tentang situasi militer saat itu,,,
analisis dampak keputusan strategis,concept,Analisis dampak keputusan strategis,,,
perbandingan strategi militer,concept,Perbandingan strategi militer,,,
tahapan penelitian sejarah dan subjektivitas,topic_fine,Tahapan Penelitian Sejarah dan Subjektivitas,,,
subjektivitas peneliti,concept,Subjektivitas peneliti,C5-Mengevaluasi,4.0,1.0
q_3eea1e8692,question,"Menurut Anda, manakah tahapan penelitian sejarah yang paling rawan terhadap subjektivitas peneliti? Berikan justifikasi ",C5-Mengevaluasi,4.0,
empat kegiatan penelitian sejarah menurut louis gottschalk,concept,Empat kegiatan penelitian sejarah menurut Louis Gottschalk,,,
interpretasi sejarah,concept,Interpretasi sejarah,,,
faktor-faktor yang mempengaruhi permintaan,topic_fine,Faktor-faktor yang Mempengaruhi Permintaan,,,
perilaku konsumen,concept,Perilaku konsumen,C5-Mengevaluasi,4.0,1.0
faktor-faktor permintaan,concept,Faktor-faktor Permintaan,C5-Mengevaluasi,4.0,1.0
q_4e71b10fda,question,Nilailah apakah daftar faktor yang memengaruhi permintaan dalam teks sudah lengkap untuk menjelaskan semua perilaku kons,C5-Mengevaluasi,4.0,
konsep dasar permintaan,concept,Konsep Dasar Permintaan,,,
kritik wilayah formal,topic_fine,Kritik Wilayah Formal,,,
kriteria pengelompokan wilayah,concept,Kriteria Pengelompokan Wilayah,C5-Mengevaluasi,5.0,1.0
karakteristik sosial,concept,Karakteristik Sosial,C5-Mengevaluasi,5.0,1.0
evaluasi konsep,concept,Evaluasi Konsep,C5-Mengevaluasi,5.0,1.0
q_dd1d0cfb67,question,"Kritiklah konsep wilayah formal yang hanya didasarkan pada satu kriteria, misalnya 'wilayah miskin' hanya berdasarkan pe",C5-Mengevaluasi,5.0,
konsep wilayah formal,concept,Konsep Wilayah Formal,,,
wilayah nodal,concept,Wilayah Nodal,,,
pajak dan keuangan negara,topic_coarse,Pajak dan Keuangan Negara,,,
definisi dan fungsi pajak,topic_fine,Definisi dan Fungsi Pajak,,,
hubungan pajak dan pembangunan negara,concept,Hubungan Pajak dan Pembangunan Negara,C5-Mengevaluasi,4.0,1.0
q_0a605d75f4,question,Setujukah Anda dengan pernyataan bahwa 'kegagalan memungut pajak secara efektif adalah akar dari kegagalan pembangunan s,C5-Mengevaluasi,4.0,
relevansi nilai budi pekerti dalam cerita rakyat,topic_fine,Relevansi Nilai Budi Pekerti dalam Cerita Rakyat,,,
pewarisan nilai budi pekerti,concept,Pewarisan nilai budi pekerti,C5-Mengevaluasi,5.0,1.0
cerita rakyat,concept,Cerita Rakyat,C6-Mencipta,5.0,2.0
relevansi pendidikan,concept,Relevansi pendidikan,C5-Mengevaluasi,5.0,1.0
q_be60859c86,question,"Menurut Anda, apakah pewarisan nilai budi pekerti melalui cerita rakyat masih relevan untuk mendidik anak-anak di era di",C5-Mengevaluasi,5.0,
peran media digital dalam pendidikan,concept,Peran media digital dalam pendidikan,,,
metode pendidikan karakter,concept,Metode pendidikan karakter,,,
"jenis sumber sejarah (tertulis, benda, lisan)",concept,"Jenis sumber sejarah (tertulis, benda, lisan)",C5-Mengevaluasi,4.0,1.0
objektivitas sumber sejarah,concept,Objektivitas sumber sejarah,C5-Mengevaluasi,4.0,1.0
justifikasi pilihan sumber,concept,Justifikasi pilihan sumber,C5-Mengevaluasi,4.0,1.0
q_c61d9abc12,question,"Di antara tiga jenis sumber sejarah (tertulis, benda, lisan), manakah yang menurut Anda paling objektif dalam menyajikan",C5-Mengevaluasi,4.0,
