id,type,label,bloom_level,difficulty,frequency
q_0c29a01015,question,"Berdasarkan ragam bidang kerja sama yang dijelaskan, bidang manakah yang menurut Anda paling berpotensi menimbulkan konf",C5-Mengevaluasi,5.0,
strategi mitigasi konflik internasional,concept,Strategi Mitigasi Konflik Internasional,,,
q_c635ac9a9c,question,"Evaluasilah risiko yang mungkin dihadapi Indonesia jika tidak menerapkan politik Bebas Aktif (misal, jika memilih salah ",C5-Mengevaluasi,5.0,
konsep perang dingin,concept,Konsep Perang Dingin,,,
definisi politik bebas aktif,concept,Definisi Politik Bebas Aktif,,,
dampak implementasi politik luar negeri,concept,Dampak implementasi politik luar negeri,,,
analisis slogan politik kolonial,topic_fine,Analisis Slogan Politik Kolonial,,,
sentimen kesukuan dan rasial,concept,Sentimen Kesukuan dan Rasial,C5-Mengevaluasi,5.0,1.0
slogan 'indië voor indiërs',concept,Slogan 'Indië voor Indiërs',C5-Mengevaluasi,5.0,1.0
q_d8e120d588,question,Berikan penilaian kritis terhadap slogan 'Indië voor Indiërs'. Sejauh mana slogan tersebut mampu mengatasi sentimen kesu,C5-Mengevaluasi,5.0,
penilaian kritis,method,Penilaian kritis,,,
kondisi sosial hindia belanda,concept,Kondisi Sosial Hindia Belanda,,,
tahapan dan fokus program pemberdayaan,topic_fine,Tahapan dan Fokus Program Pemberdayaan,,,
analisis kelemahan komunitas,concept,Analisis Kelemahan Komunitas,C5-Mengevaluasi,5.0,1.0
q_b2c0ea1b02,question,Evaluasilah efektivitas sebuah program pemberdayaan jika hanya berfokus pada pemanfaatan 'Opportunities' (peluang) tanpa,C5-Mengevaluasi,5.0,
perencanaan kegiatan berbasis analisis,concept,Perencanaan Kegiatan Berbasis Analisis,,,
penguatan nasionalisme di era digital,topic_fine,Penguatan Nasionalisme di Era Digital,,,
generasi muda,concept,Generasi Muda,C5-Mengevaluasi,5.0,1.0
q_8e3fd16133,question,"Dari kelima upaya yang disebutkan, manakah yang menurut Anda paling mendesak untuk diterapkan pada generasi muda saat in",C5-Mengevaluasi,5.0,
analisis isu sosial,concept,Analisis Isu Sosial,,,
implementasi kebijakan pendidikan karakter,concept,Implementasi Kebijakan Pendidikan Karakter,,,
pembubaran republik indonesia serikat,topic_fine,Pembubaran Republik Indonesia Serikat,,,
proses pembubaran ris,concept,Proses pembubaran RIS,C5-Mengevaluasi,5.0,1.0
sentimen persatuan rakyat,concept,Sentimen persatuan rakyat,C5-Mengevaluasi,5.0,1.0
q_6b02fd060a,question,Evaluasilah kecepatan proses pembubaran RIS (kurang dari 1 tahun). Apa yang ditunjukkan oleh fenomena ini mengenai senti,C5-Mengevaluasi,5.0,
pembentukan negara kesatuan republik indonesia (nkri),concept,Pembentukan Negara Kesatuan Republik Indonesia (NKRI),,,
diferensiasi sosial budaya indonesia,topic_fine,Diferensiasi Sosial Budaya Indonesia,,,
keberagaman masyarakat indonesia,concept,Keberagaman Masyarakat Indonesia,C5-Mengevaluasi,5.0,1.0
kriteria diferensiasi sosial,concept,Kriteria Diferensiasi Sosial,C5-Mengevaluasi,5.0,1.0
q_0f4887ed46,question,"Menurut Anda, apakah lima kriteria diferensiasi ini sudah cukup untuk memetakan keberagaman masyarakat Indonesia, atau a",C5-Mengevaluasi,5.0,
perspektif sosiologi dan penerapannya,topic_fine,Perspektif Sosiologi dan Penerapannya,,,
bullying di sekolah,concept,Bullying di Sekolah,C5-Mengevaluasi,5.0,1.0
q_df3f7e86ae,question,"Evaluasilah, di antara tiga perspektif sosiologi yang ada, manakah yang paling cocok untuk diterapkan dalam kasus bullyi",C5-Mengevaluasi,5.0,
pengenalan perspektif sosiologi,concept,Pengenalan Perspektif Sosiologi,,,
analisis kasus sosiologis,concept,Analisis Kasus Sosiologis,,,
dinamika globalisasi dan ekonomi,topic_fine,Dinamika Globalisasi dan Ekonomi,,,
teori dependensi,concept,Teori Dependensi,C5-Mengevaluasi,5.0,1.0
pemerataan ekonomi,concept,Pemerataan Ekonomi,C5-Mengevaluasi,5.0,2.0
q_6ccd60329e,question,"Kritisi pernyataan bahwa globalisasi selalu mendorong pemerataan kemajuan ekonomi di seluruh dunia, dengan menggunakan k",C5-Mengevaluasi,5.0,
globalisasi dan ketidaksetaraan,concept,Globalisasi dan Ketidaksetaraan,,,
efektivitas kampanye pembangunan berkelanjutan,topic_fine,Efektivitas Kampanye Pembangunan Berkelanjutan,,,
kisah individu dalam kampanye global,concept,Kisah Individu dalam Kampanye Global,C5-Mengevaluasi,5.0,1.0
analisis efektivitas komunikasi,concept,Analisis Efektivitas Komunikasi,C5-Mengevaluasi,5.0,1.0
q_3659ef7600,question,Nilailah efektivitas menyoroti kisah individu seperti Malala Yousafzai dalam kampanye global seperti SDGs. Apakah pendek,C5-Mengevaluasi,5.0,
pemahaman sdgs,concept,Pemahaman SDGs,,,
analisis data kualitatif,concept,Analisis Data Kualitatif,,,
perancangan strategi komunikasi pembangunan,concept,Perancangan Strategi Komunikasi Pembangunan,,,
asal usul toponimi budaya,topic_fine,Asal Usul Toponimi Budaya,,,
validitas sumber sejarah,concept,Validitas Sumber Sejarah,C5-Mengevaluasi,5.0,1.0
q_1f93c72d6e,question,Kritiklah pernyataan: 'Cerita rakyat (folklor) bukanlah sumber yang valid untuk menentukan asal-usul nama tempat karena ,C5-Mengevaluasi,5.0,
konsep aspek budaya,concept,Konsep Aspek Budaya,,,
analisis perbandingan sumber sejarah,concept,Analisis Perbandingan Sumber Sejarah,,,
pemberontakan dan konflik politik,topic_fine,Pemberontakan dan Konflik Politik,,,
faktor keberlangsungan pemberontakan,concept,Faktor keberlangsungan pemberontakan,C5-Mengevaluasi,5.0,1.0
dinamika politik pasca-kemerdekaan,concept,Dinamika politik pasca-kemerdekaan,C5-Mengevaluasi,5.0,1.0
q_e90aad2c97,question,Evaluasilah mengapa pemberontakan DI/TII (dimulai 1949) bisa bertahan lama hingga akhirnya dipadamkan!,C5-Mengevaluasi,5.0,
sejarah perjuangan kemerdekaan indonesia,concept,Sejarah perjuangan kemerdekaan Indonesia,,,
latar belakang ideologi di/tii,concept,Latar belakang ideologi DI/TII,,,
konsolidasi kekuasaan negara pasca-konflik,concept,Konsolidasi kekuasaan negara pasca-konflik,,,
perencanaan aksi komunitas,topic_fine,Perencanaan Aksi Komunitas,,,
kelemahan analisis,concept,Kelemahan Analisis,C5-Mengevaluasi,5.0,1.0
q_229dede19e,question,Kritiklah pendekatan SWOT. Apakah ada kelemahan dalam menggunakan analisis ini untuk merancang aksi sosial di tingkat ko,C5-Mengevaluasi,5.0,
proses perencanaan,concept,Proses Perencanaan,,,
implementasi aksi sosial,concept,Implementasi Aksi Sosial,,,
dampak globalisasi pada negara,topic_fine,Dampak Globalisasi pada Negara,,,
negara maju,concept,Negara Maju,C5-Mengevaluasi,5.0,1.0
argumen skeptis,concept,Argumen Skeptis,C5-Mengevaluasi,5.0,1.0
q_9e2d0c9c9d,question,Evaluasilah argumen kaum skeptis bahwa globalisasi hanya menguntungkan negara maju. Apakah negara berkembang sama sekali,C5-Mengevaluasi,5.0,
perbedaan negara maju dan berkembang,concept,Perbedaan Negara Maju dan Berkembang,,,
demografi dan sensus,topic_coarse,Demografi dan Sensus,,,
sensus,concept,Sensus,C5-Mengevaluasi,4.0,1.0
metode canvasser,concept,Metode Canvasser,C5-Mengevaluasi,4.0,1.0
kondisi geografis sulit,concept,Kondisi Geografis Sulit,C5-Mengevaluasi,4.0,1.0
q_805c6b184a,question,"Di negara dengan wilayah geografis yang sangat sulit dijangkau dan tingkat pendidikan penduduk yang rendah, evaluasilah ",C5-Mengevaluasi,4.0,
definisi sensus,concept,Definisi Sensus,,,
prinsip dasar demografi,concept,Prinsip Dasar Demografi,,,
analisis data kependudukan,concept,Analisis Data Kependudukan,,,
peran pemerintah dalam perekonomian,topic_fine,Peran Pemerintah dalam Perekonomian,,,
konsumsi pemerintah,concept,Konsumsi Pemerintah,C5-Mengevaluasi,5.0,1.0
produksi pemerintah,concept,Produksi Pemerintah,C5-Mengevaluasi,5.0,1.0
kesejahteraan masyarakat,concept,Kesejahteraan Masyarakat,C5-Mengevaluasi,5.0,2.0
q_d3cd1920a8,question,"Menurut Anda, manakah yang memiliki dampak lebih langsung terhadap kesejahteraan masyarakat: peran pemerintah sebagai ko",C5-Mengevaluasi,5.0,
konsep pelaku ekonomi,concept,Konsep Pelaku Ekonomi,,,
kebijakan fiskal dan moneter,concept,Kebijakan Fiskal dan Moneter,,,
sistem lini produksi,concept,Sistem lini produksi,C5-Mengevaluasi,5.0,1.0
nilai keahlian individu,concept,Nilai keahlian individu,C5-Mengevaluasi,5.0,1.0
perubahan struktural,concept,Perubahan struktural,C5-Mengevaluasi,5.0,1.0
q_fde6b533c6,question,"Dari sudut pandang seorang pengrajin yang memiliki keahlian lengkap, nilailah sistem 'lini produksi' Revolusi Industri 2",C5-Mengevaluasi,5.0,
konsep revolusi industri,concept,Konsep Revolusi Industri,,,
definisi keahlian individu,concept,Definisi keahlian individu,,,
dampak otomatisasi pada tenaga kerja,concept,Dampak Otomatisasi pada Tenaga Kerja,,,
analisis kebijakan pengendalian penduduk,topic_fine,Analisis Kebijakan Pengendalian Penduduk,,,
kepadatan penduduk,concept,Kepadatan Penduduk,C6-Mencipta,5.0,2.0
program transmigrasi,concept,Program Transmigrasi,C5-Mengevaluasi,5.0,1.0
urgensi kebijakan publik,concept,Urgensi Kebijakan Publik,C5-Mengevaluasi,5.0,1.0
relevansi program,concept,Relevansi Program,C5-Mengevaluasi,5.0,1.0
q_f4f06edbe2,question,Nilailah urgensi program transmigrasi untuk mengatasi masalah kepadatan penduduk di Pulau Jawa. Apakah program ini masih,C5-Mengevaluasi,5.0,
analisis kepadatan penduduk,concept,Analisis Kepadatan Penduduk,,,
perencanaan tata ruang wilayah,concept,Perencanaan Tata Ruang Wilayah,,,
kebijakan pembangunan berkelanjutan,concept,Kebijakan Pembangunan Berkelanjutan,,,
sifat destruktif konflik,concept,Sifat destruktif konflik,C5-Mengevaluasi,5.0,1.0
akomodasi konflik,concept,Akomodasi Konflik,C6-Mencipta,5.0,2.0
q_b31bb29e95,question,Evaluasilah pernyataan: 'Semua konflik pada dasarnya bersifat destruktif'. Setujukah Anda dengan pernyataan tersebut? Be,C5-Mengevaluasi,5.0,
jenis-jenis konflik,concept,Jenis-jenis konflik,,,
resolusi konflik,concept,Resolusi konflik,,,
pelestarian warisan budaya lokal,topic_fine,Pelestarian Warisan Budaya Lokal,,,
pembangunan modern,concept,Pembangunan Modern,C5-Mengevaluasi,5.0,1.0
q_8c9e3d037c,question,"Menurut Anda, seberapa penting melestarikan bentuk asli rumah adat seperti Joglo atau Honai di tengah desakan pembanguna",C5-Mengevaluasi,5.0,
pengertian budaya,concept,Pengertian Budaya,,,
dampak globalisasi terhadap budaya,concept,Dampak Globalisasi terhadap Budaya,,,
perbandingan kerentanan zona vegetasi,topic_fine,Perbandingan Kerentanan Zona Vegetasi,,,
kerentanan ekologis,concept,Kerentanan Ekologis,C5-Mengevaluasi,5.0,1.0
keanekaragaman spesies,concept,Keanekaragaman Spesies,C5-Mengevaluasi,5.0,1.0
q_ab3b037390,question,"Evaluasilah pernyataan ini: 'Bioma Taiga, yang hanya terdiri dari satu spesies pohon, lebih rentan terhadap penyakit dan",C5-Mengevaluasi,5.0,
kebijakan perdagangan dan industri,topic_fine,Kebijakan Perdagangan dan Industri,,,
kebijakan proteksi,concept,Kebijakan Proteksi,C6-Mencipta,5.0,2.0
industri bayi,concept,Industri Bayi,C5-Mengevaluasi,5.0,1.0
subsidi,concept,Subsidi,C5-Mengevaluasi,5.0,1.0
q_d7a3d0df34,question,Pilihlah kebijakan yang paling efektif untuk melindungi sebuah industri 'bayi' (infant industry) di negara berkembang: s,C5-Mengevaluasi,5.0,
jenis-jenis kebijakan perdagangan,concept,Jenis-jenis Kebijakan Perdagangan,,,
dampak kebijakan proteksi jangka panjang,concept,Dampak Kebijakan Proteksi Jangka Panjang,,,
pengurangan jumlah uang beredar,concept,Pengurangan Jumlah Uang Beredar,C5-Mengevaluasi,5.0,1.0
q_2d2fb573a9,question,"Di antara tiga instrumen (Pasar Terbuka, Diskonto, Cadangan Kas), manakah yang menurut Anda paling cepat dampaknya dalam",C5-Mengevaluasi,5.0,
faktor penyebab ketimpangan pendapatan,topic_fine,Faktor Penyebab Ketimpangan Pendapatan,,,
ketersediaan lapangan pekerjaan,concept,Ketersediaan Lapangan Pekerjaan,C5-Mengevaluasi,5.0,1.0
kondisi pendidikan,concept,Kondisi Pendidikan,C5-Mengevaluasi,5.0,1.0
kesenjangan keterampilan,concept,Kesenjangan Keterampilan,C5-Mengevaluasi,5.0,1.0
q_b33c857a78,question,"Konteks menyebut ""ketersediaan yang terbatas"" pada ""Lapangan Pekerjaan"". Evaluasilah, apakah masalahnya hanya ""ketersedi",C5-Mengevaluasi,5.0,
evaluasi kausalitas,method,Evaluasi Kausalitas,,,
faktor penyebab kesenjangan,concept,Faktor Penyebab Kesenjangan,,,
strategi pengurangan kesenjangan,concept,Strategi Pengurangan Kesenjangan,,,
perbandingan sda terbarukan dan tak terbarukan,topic_fine,Perbandingan SDA Terbarukan dan Tak Terbarukan,,,
sda tidak dapat diperbarui,concept,SDA Tidak Dapat Diperbarui,C5-Mengevaluasi,5.0,1.0
keunggulan energi terbarukan,concept,Keunggulan Energi Terbarukan,C5-Mengevaluasi,5.0,1.0
dampak jangka panjang pemanfaatan sda,concept,Dampak Jangka Panjang Pemanfaatan SDA,C5-Mengevaluasi,5.0,1.0
q_77178b9745,question,Berikan argumen untuk mendukung pernyataan bahwa pemanfaatan SDA Energi dari sumber yang dapat diperbarui (seperti sinar,C5-Mengevaluasi,5.0,
definisi sda hayati dan nonhayati,concept,Definisi SDA Hayati dan Nonhayati,,,
dampak lingkungan pemanfaatan energi,concept,Dampak Lingkungan Pemanfaatan Energi,,,
surplus neraca pembayaran,concept,Surplus Neraca Pembayaran,C5-Mengevaluasi,5.0,1.0
kesehatan perekonomian,concept,Kesehatan Perekonomian,C5-Mengevaluasi,5.0,1.0
q_3eeee54391,question,Evaluasi pernyataan ini: 'Surplus neraca pembayaran yang besar selalu menunjukkan bahwa perekonomian suatu negara dalam ,C5-Mengevaluasi,5.0,
jenis transaksi neraca pembayaran,concept,Jenis Transaksi Neraca Pembayaran,,,
kebijakan moneter dan fiskal,concept,Kebijakan Moneter dan Fiskal,,,
pembagian provinsi awal,concept,Pembagian Provinsi Awal,C5-Mengevaluasi,5.0,1.0
kesesuaian struktur negara,concept,Kesesuaian Struktur Negara,C5-Mengevaluasi,5.0,1.0
q_3489d76b57,question,Evaluasilah keputusan untuk membagi Indonesia yang sangat luas menjadi hanya 8 Provinsi pada Sidang PPKI II. Apakah ini ,C5-Mengevaluasi,5.0,
evaluasi kriteria,method,Evaluasi Kriteria,,,
analisis kebijakan,method,Analisis kebijakan,,,
perubahan struktur pemerintahan,concept,Perubahan Struktur Pemerintahan,,,
otonomi daerah,concept,Otonomi Daerah,C6-Mencipta,5.0,2.0
q_2f0da1f44d,question,Kritiklah gagasan bahwa 'kampanye sosial' cukup untuk membangun harmoni. Argumen apa yang bisa diajukan untuk mendukung ,C5-Mengevaluasi,5.0,
pengertian kampanye sosial,concept,Pengertian Kampanye Sosial,,,
pengertian dialog,concept,Pengertian Dialog,,,
kolaborasi,concept,Kolaborasi,,,
pemberdayaan,concept,Pemberdayaan,,,
tahap mengevaluasi,concept,Tahap Mengevaluasi,C5-Mengevaluasi,5.0,1.0
proses aksi terstruktur,concept,Proses Aksi Terstruktur,C5-Mengevaluasi,5.0,1.0
konsekuensi pengabaian evaluasi,concept,Konsekuensi Pengabaian Evaluasi,C5-Mengevaluasi,5.0,1.0
q_f2b6331a68,question,Nilailah pentingnya tahap 'Mengevaluasi' dalam keseluruhan proses. Apa konsekuensi jika tahap ini diabaikan setelah aksi,C5-Mengevaluasi,5.0,
pelaksanaan,concept,Pelaksanaan,,,
kebijakan jepang di indonesia,concept,Kebijakan Jepang di Indonesia,C5-Mengevaluasi,5.0,1.0
dampak jangka panjang,concept,Dampak Jangka Panjang,C6-Mencipta,5.0,3.0
perbandingan bidang politik militer bahasa,concept,Perbandingan bidang politik militer bahasa,C5-Mengevaluasi,5.0,1.0
q_bc139cbabd,question,"Dari seluruh kebijakan yang diterapkan Jepang, manakah yang menurut Anda memberikan dampak jangka panjang paling signifi",C5-Mengevaluasi,5.0,
fakta pendudukan jepang,concept,Fakta Pendudukan Jepang,,,
struktur politik indonesia pra-kemerdekaan,concept,Struktur politik Indonesia pra-kemerdekaan,,,
perjuangan membangun negara,concept,Perjuangan Membangun Negara,,,
dampak perkembangan fintech,topic_fine,Dampak Perkembangan Fintech,,,
dampak negatif,concept,Dampak Negatif,C5-Mengevaluasi,5.0,1.0
q_6556678603,question,"Konteks menyebut fintech berkembang ""pesat"". Evaluasilah apakah kecepatan perkembangan ini lebih banyak membawa manfaat ",C5-Mengevaluasi,5.0,
evaluasi keseimbangan,method,Evaluasi Keseimbangan,,,
jenis-jenis fintech,concept,Jenis-jenis Fintech,,,
regulasi fintech,concept,Regulasi Fintech,,,
evaluasi sistem pemerintahan awal,topic_fine,Evaluasi Sistem Pemerintahan Awal,,,
stabilitas negara baru,concept,Stabilitas Negara Baru,C5-Mengevaluasi,5.0,1.0
dampak sistem politik,concept,Dampak Sistem Politik,C5-Mengevaluasi,5.0,1.0
q_07f06cc283,question,"Berdasarkan dampaknya terhadap stabilitas, nilailah efektivitas sistem Demokrasi Parlementer bagi negara yang baru merde",C5-Mengevaluasi,5.0,
pengertian demokrasi parlementer,concept,Pengertian Demokrasi Parlementer,,,
kondisi negara pasca kemerdekaan,concept,Kondisi Negara Pasca Kemerdekaan,,,
eksploitasi terumbu karang,concept,Eksploitasi Terumbu Karang,C5-Mengevaluasi,5.0,1.0
bom ikan,concept,Bom Ikan,C5-Mengevaluasi,5.0,1.0
empat pilar pembangunan berkelanjutan,concept,Empat Pilar Pembangunan Berkelanjutan,C5-Mengevaluasi,5.0,1.0
q_38ecba2c5c,question,Kritiklah tindakan eksploitasi terumbu karang dengan bom ikan dari sudut pandang empat pilar pembangunan berkelanjutan.,C5-Mengevaluasi,5.0,
konsep empat pilar pembangunan berkelanjutan,concept,Konsep Empat Pilar Pembangunan Berkelanjutan,,,
perumusan kebijakan konservasi,concept,Perumusan Kebijakan Konservasi,,,
analogi laporan keuangan,topic_fine,Analogi Laporan Keuangan,,,
analogi uang saku siswa,concept,Analogi Uang Saku Siswa,C5-Mengevaluasi,5.0,1.0
efektivitas penjelasan konsep,concept,Efektivitas Penjelasan Konsep,C5-Mengevaluasi,5.0,1.0
q_0b9b978c34,question,Kritiklah efektivitas penggunaan analogi uang saku siswa untuk menjelaskan konsep laporan keuangan perusahaan. Apa keleb,C5-Mengevaluasi,5.0,
konsep dasar laporan keuangan,concept,Konsep Dasar Laporan Keuangan,,,
pengertian posisi dan kinerja keuangan,concept,Pengertian Posisi dan Kinerja Keuangan,,,
penerapan standar akuntansi (psak),concept,Penerapan Standar Akuntansi (PSAK),,,
globalisasi dan sejarah,topic_coarse,Globalisasi dan Sejarah,,,
tahapan perkembangan globalisasi,topic_fine,Tahapan Perkembangan Globalisasi,,,
tahapan sejarah globalisasi,concept,Tahapan Sejarah Globalisasi,C5-Mengevaluasi,5.0,1.0
q_0dc658b99a,question,"Di antara berbagai tahapan sejarah globalisasi yang dipaparkan, evaluasilah tahapan mana yang menurut Anda paling fundam",C5-Mengevaluasi,5.0,
pengetahuan jalur sutra dan jalur rempah,concept,Pengetahuan Jalur Sutra dan Jalur Rempah,,,
analisis dampak globalisasi kontemporer,concept,Analisis Dampak Globalisasi Kontemporer,,,
sejarah militer,topic_coarse,Sejarah Militer,,,
keputusan penyerahan diri perang,topic_fine,Keputusan Penyerahan Diri Perang,,,
keputusan letnan jenderal hein ter poorten,concept,Keputusan Letnan Jenderal Hein ter Poorten,C5-Mengevaluasi,5.0,1.0
situasi militer perang pasifik,concept,Situasi Militer Perang Pasifik,C5-Mengevaluasi,5.0,1.0
evaluasi strategi militer,concept,Evaluasi Strategi Militer,C5-Mengevaluasi,5.0,1.0
q_0869bcfc92,question,Evaluasilah keputusan Letnan Jenderal Hein ter Poorten untuk menyerah tanpa syarat di Kalijati. Apakah itu merupakan pil,C5-Mengevaluasi,5.0,
penilaian konsekuensi,method,Penilaian Konsekuensi,,,
pemahaman perang pasifik,concept,Pemahaman Perang Pasifik,,,
pengetahuan tentang kalijati,concept,Pengetahuan tentang Kalijati,,,
dampak politik pasca-perang,concept,Dampak Politik Pasca-Perang,,,
subjektivitas peneliti,concept,Subjektivitas peneliti,C5-Mengevaluasi,5.0,1.0
pengumpulan informasi sejarah,concept,Pengumpulan Informasi Sejarah,C5-Mengevaluasi,5.0,1.0
penarikan kesimpulan sejarah,concept,Penarikan kesimpulan sejarah,C5-Mengevaluasi,5.0,1.0
q_3eea1e8692,question,"Menurut Anda, manakah tahapan penelitian sejarah yang paling rawan terhadap subjektivitas peneliti? Berikan justifikasi ",C5-Mengevaluasi,5.0,
penulisan laporan sejarah,concept,Penulisan laporan sejarah,,,
faktor yang mempengaruhi permintaan,topic_fine,Faktor yang Mempengaruhi Permintaan,,,
q_4e71b10fda,question,Nilailah apakah daftar faktor yang memengaruhi permintaan dalam teks sudah lengkap untuk menjelaskan semua perilaku kons,C5-Mengevaluasi,5.0,
mengusulkan,method,Mengusulkan,,,
analisis elastisitas permintaan,concept,Analisis Elastisitas Permintaan,,,
